Transaction_id,customer_id,Date,Product,Gender,Device_Type,Category,Customer_Login_type,Delivery_Type,Quantity,Amount US$,Individual_Price_US$
61310,1172119990,12/9/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,15,0,0
61454,1587442598,12/9/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,13,"21,058","1,620"
61479,2269745256,12/9/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"2,249",112
61535,1323525253,12/9/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"1,999",100
61619,1580606569,12/9/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,0,0
61691,1558063982,12/9/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,"5,324",296
61759,1966257837,12/9/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"1,394",82
61889,1170906186,12/9/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,0,0
61892,1972190571,12/9/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"21,249","1,250"
62019,1573621244,12/10/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,299,14
62162,1173101805,12/10/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,23,"2,998",130
62186,2005502571,12/10/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,15,"3,980",265
62304,1536263945,12/10/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,299,16
62417,2134601493,12/10/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,515,32
62422,1206465791,12/10/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,"4,798",343
62448,1798859688,12/10/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,185,8
62490,1408784403,12/10/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,"2,289",176
62519,1598808398,12/10/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"1,200",75
62540,1974890100,12/10/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,"2,898",153
62580,1706066765,12/10/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,"5,221",275
62664,1891760985,12/10/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,"1,000",50
62740,1487019651,12/10/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,499,23
62754,2129304874,12/10/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,18,"7,994",444
62822,2032357141,12/10/2013,Fairness Cream,Female,Web,Fashion,Member,Normal Delivery,19,500,26
62831,2081778523,12/10/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,21,"13,500",643
62837,1598958558,12/10/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,"4,065",203
62890,1755054922,12/10/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,"3,180",227
63011,1155925913,12/10/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,19,"1,599",84
63116,1274812872,12/11/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,12,515,43
63136,1559503057,12/11/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,"32,290","2,153"
63204,1620821825,12/11/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,"3,636",280
63262,1813775065,12/11/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,23,"2,750",120
63308,1822740759,12/11/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,21,0,0
63388,2006248550,12/11/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"6,500",295
63539,2291838059,12/11/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,14,"5,983",427
63594,1579786965,12/11/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,12,"10,400",867
63634,2007313190,12/11/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,12,"2,300",192
63741,1439587198,12/11/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,390,26
63750,1891305412,12/11/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"2,263",103
63788,1666677444,12/11/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"2,500",147
63856,2085737788,12/11/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,12,"2,897",241
63949,1327385015,12/11/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,509,25
64006,1215821507,12/11/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,0,0
64065,2047208949,12/11/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,21,"1,844",88
64112,1618123413,12/11/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,0,0
64258,1798943752,12/11/2013,Bag,Female,Mobile,Fashion,Guest,one-day deliver,15,"4,410",294
64387,1346285772,12/11/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"2,245",112
64495,1683269392,12/11/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,100,5
64577,1236090358,12/11/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,"2,495",125
64617,2059456791,12/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,"2,659",177
64625,2156474193,12/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"9,248",420
64744,1663527939,12/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,"4,554",304
64771,1167840238,12/12/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,18,"2,999",167
65018,2293532296,12/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"4,000",250
65170,1260142379,12/12/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,12,"1,499",125
65390,1666843957,12/12/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,"3,060",161
65430,1687768382,12/12/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,"2,000",111
65491,1687634981,12/12/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,"2,657",140
65545,2291119185,12/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"1,198",54
65547,1991256509,12/12/2013,Fairness Cream,Female,Web,Fashion,Member,Normal Delivery,15,"5,704",380
65581,1770585527,12/12/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,23,570,25
65780,1229507747,12/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,"1,918",96
65822,1242130450,12/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,736,33
65943,1729454826,12/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"13,424",839
65950,1731525459,12/12/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,"4,499",225
65984,1518179725,12/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"10,250",466
66023,1578205911,12/12/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,"11,988",631
66171,1211444763,12/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"4,097",186
66229,1199393867,12/13/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,17,0,0
66263,1408043700,12/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,"1,265",84
66265,1526489205,12/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,12,"16,641","1,387"
66295,1756121825,12/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"17,690",804
66549,2204803620,12/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,400,18
66638,2275823701,12/13/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,16,0,0
66728,2211427865,12/13/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,0,0
66851,1967116235,12/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,897,56
66940,1553957788,12/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"17,213",956
66979,1845833521,12/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,0,0
66998,1827105260,12/13/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"2,294",135
67029,2134778928,12/13/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"14,380",719
67226,2189387918,12/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,500,28
67330,1488673301,12/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"3,990",181
67341,1766740757,12/13/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,0,0
67500,1902292623,12/13/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"1,999",125
67625,1979206670,12/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,249,17
67636,2036476952,12/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,"1,576",83
67656,1971751447,12/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,500,23
67670,1269660909,12/14/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,"5,200",289
67677,1455257243,12/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"3,195",178
67752,1693396970,12/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,21,"1,004",48
67777,2100323619,12/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,"2,039",102
67970,1577259366,12/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,314,18
68023,2284590817,12/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"2,993",187
68034,1691742870,12/14/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,624,31
68221,1800559359,12/14/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,14,0,0
68242,1189329411,12/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"6,738",421
68243,1706148518,12/14/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"17,595",800
68421,1726172530,12/14/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,"5,500",306
68496,1338508757,12/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,192,9
68538,1785736119,12/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,21,165,8
68779,2232869984,12/14/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"2,595",118
68852,1660058495,12/15/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,584,32
68941,1433426624,12/15/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"3,645",166
69019,1323461681,12/15/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,16,349,22
69312,1645181687,12/15/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"11,978",705
69324,2108501185,12/15/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,14,"1,465",105
69421,1909824851,12/15/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,554,31
69467,1862556822,12/15/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,1,0
69500,2148862379,12/15/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,999,45
69544,1682422016,12/15/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,12,"6,970",581
69560,2159748032,12/15/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,0,0
69574,1838621895,12/15/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,12,"22,931","1,911"
69688,2265163948,12/15/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,12,749,62
69909,1677682644,12/15/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,500,22
69918,1877899105,12/15/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,300,17
70026,2211207625,12/15/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"1,999",91
70091,2033223060,12/15/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,0,0
70099,2200662964,12/15/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"1,000",63
70113,1410535161,12/15/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"5,000",294
70205,1575994848,12/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,12,600,50
70333,1350116818,12/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,223,10
70487,1443317953,12/16/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,13,"15,000","1,154"
70497,1785130556,12/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,0,0
70802,1235430054,12/16/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,16,"3,000",188
70804,1380179580,12/16/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,13,"2,942",226
70868,2245804231,12/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,"2,898",126
70991,1757570674,12/16/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,0,0
71012,2052868552,12/16/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,19,"6,450",339
71074,1921145139,12/16/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,18,"2,000",111
71254,2010007712,12/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"1,596",89
71340,1654018369,12/16/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,584,45
71619,2088433706,12/16/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,23,299,13
71723,1842731938,12/16/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,15,"5,500",367
71823,1369497578,12/17/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,12,0,0
71846,2170219939,12/17/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,12,0,0
71914,1524887369,12/17/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,22,595,27
71933,1903332855,12/17/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,"2,800",140
72083,1275697036,12/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"7,804",488
72130,1868041809,12/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,13,"1,123",86
72238,1843641346,12/17/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,"1,999",87
72262,2130357507,12/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"1,000",50
72268,1970296782,12/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,"1,999",125
72269,1452095103,12/17/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,14,"5,790",414
72291,1311879445,12/17/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"4,998",227
72296,1778869245,12/17/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"1,550",91
72311,1251744385,12/17/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,21,0,0
72454,1904945912,12/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,15,"2,450",163
72461,2280343284,12/17/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,15,500,33
72466,1910920262,12/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"9,180",417
72599,1516742174,12/17/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"2,900",132
72695,1285698764,12/17/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,16,"18,840","1,178"
72709,1381647701,12/17/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,12,0,0
72715,1499984507,12/17/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,0,0
72927,1367289067,12/17/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,"11,390",599
72977,2119487281,12/17/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,"1,049",52
72989,2138219214,12/17/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,0,0
73092,1712669660,12/18/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,21,0,0
73100,2136046281,12/18/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,15,60,4
73354,1744775648,12/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,0,0
73525,2097948808,12/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,0,0
73538,2162665251,12/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,"5,320",266
73553,1490360662,12/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,0,0
73614,1814602847,12/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,"2,525",180
73635,1374335858,12/18/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,14,544,39
73641,1297705210,12/18/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,"1,999",100
73760,1366020721,12/18/2013,Fairness Cream,Female,Web,Fashion,Member,Normal Delivery,17,900,53
73796,2162437350,12/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,14,0,0
73818,1182121648,12/18/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,21,49,2
73828,1939206532,12/18/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,"5,396",300
73906,1622107028,12/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,400,17
73928,1510140551,12/18/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,0,0
73964,1689873529,12/18/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,"1,916",106
73998,1417872781,12/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"1,408",64
74060,1384871928,12/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"2,880",131
74099,1487818536,12/19/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,0,0
74187,1259589308,12/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"2,685",122
74215,2250793925,12/19/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,600,27
74360,1461809705,12/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"4,499",250
74493,2031077832,12/19/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"3,148",157
74508,1750729854,12/19/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"5,697",259
74519,2029883394,12/19/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,14,"4,450",318
74531,2011301461,12/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"2,000",125
74585,1241933153,12/19/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,"1,000",53
74589,2172052857,12/19/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,0,0
74635,1694396132,12/19/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,22,149,7
74638,1397713155,12/19/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,"1,999",100
74666,1526216726,12/19/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,23,"20,696",900
74686,1444923827,12/19/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,15,"1,090",73
74771,2077875192,12/19/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,"7,500",577
74815,2044780209,12/19/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,"5,200",274
74827,1425745705,12/19/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"1,999",91
74844,1631829616,12/19/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,12,"5,399",450
74909,1584830440,12/20/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,474,26
74915,1674646640,12/20/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,0,0
75055,1307569550,12/20/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,13,1,0
75254,1548829472,12/20/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,998,45
75440,2150458612,12/20/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,17,"25,443","1,497"
75458,2044516945,12/20/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,20,"1,340",67
75698,2206190546,12/20/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"4,499",205
75795,1558286998,12/20/2013,Fairness Cream,Female,Web,Fashion,Member,Normal Delivery,21,"4,299",205
75798,1464750546,12/20/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,"5,394",317
75870,2001549036,12/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,0,0
75917,1246110566,12/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,"14,995","1,153"
75927,1410768578,12/21/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"1,909",87
76154,1374538815,12/21/2013,Fairness Cream,Female,Web,Fashion,Guest,one-day deliver,20,"8,216",411
76156,1627880569,12/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"4,997",278
76182,1499018639,12/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,12,"1,799",150
76183,2027294245,12/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"7,596",422
76287,1590712700,12/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,599,33
76371,1534172992,12/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,0,0
76491,1394695609,12/21/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,16,"1,577",99
76503,1380412681,12/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,0,0
76507,2301815861,12/21/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,18,100,6
76518,2150404594,12/21/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,14,736,53
76524,1682694941,12/21/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,13,"2,000",154
76533,1308394217,12/21/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,0,0
76590,1486273727,12/22/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,17,0,0
76665,2024151830,12/22/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,0,0
76704,2305788505,12/22/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,14,"5,440",389
76742,1640642744,12/22/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,"4,450",234
76792,2270935243,12/22/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,500,23
76799,1475587064,12/22/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"6,900",431
76835,1613639638,12/22/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,0,0
76918,1242113555,12/22/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,"15,700","1,047"
77014,1985971084,12/22/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,13,"7,549",581
77078,2088349857,12/22/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,18,349,19
77093,1362676408,12/22/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,"15,900",795
77232,1764391347,12/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"48,207","2,191"
77275,1692618145,12/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,570,26
77282,1876771657,12/23/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,0,0
77462,1481621452,12/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"2,128",97
77517,1433549357,12/23/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,21,"31,783","1,513"
77534,1596929442,12/23/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,12,"5,500",458
77597,1160870499,12/23/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,16,500,31
77614,1515686647,12/23/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"1,654",75
77627,2088793951,12/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,16,"5,293",331
77704,2145798591,12/23/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,13,0,0
77777,2123023610,12/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"1,700",77
77885,1223596128,12/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,18,"5,200",289
77907,1691689049,12/23/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,600,27
77987,1967842953,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"1,549",70
78001,2277892130,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"2,438",111
78052,1731706747,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"2,812",128
78081,1161681091,12/24/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"4,998",227
78122,1155434262,12/24/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,20,"1,400",70
78159,1603700650,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,"6,500",283
78164,1443167636,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"3,694",168
78178,1373766048,12/24/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,12,"4,649",387
78183,2268696632,12/24/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"1,325",60
78200,2018105160,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,600,27
78272,2164806003,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"1,589",93
78359,2134781105,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,21,"2,890",138
78365,1809864175,12/24/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,19,625,33
78422,1425365072,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,575,26
78462,1582699327,12/24/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"1,385",63
78484,2082488759,12/24/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,18,"5,461",303
78499,1175939610,12/24/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,15,"9,775",652
78521,1419272887,12/24/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,22,995,45
78565,2256976814,12/24/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"2,498",114
78587,1172107319,12/24/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,22,"7,695",350
78812,1628971599,12/25/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,19,"5,000",263
78840,1735355595,12/25/2013,spectacles,Male,Web,Fashion,Guest,one-day deliver,12,"3,500",292
78897,1709426886,12/25/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,12,749,62
79091,2050998334,12/25/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,"9,523",635
79164,1561333029,12/25/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,17,"5,442",320
79190,1473018827,12/25/2013,Bag,Female,Mobile,Fashion,Member,one-day deliver,19,0,0
79567,1462584435,12/26/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,15,"12,141",809
79718,1639975860,12/26/2013,spectacles,Male,Web,Fashion,Member,one-day deliver,19,0,0
79776,2183848310,12/26/2013,spectacles,Male,Web,Fashion,Member,Normal Delivery,17,"1,650",97
79803,1158886078,12/26/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,22,"24,500","1,114"
79805,1884522075,12/26/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,"7,67,733",#VALUE!
79816,1220646687,12/26/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,19,500,26
79861,1174221424,12/26/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,23,"1,194",52
79930,2007483444,12/26/2013,Fairness Cream,Female,Web,Fashion,Member,one-day deliver,20,509,25
